region_code,region_name,year,crime_category,value
411000,Powiat radziejowski,2015,economic,85.7
411000,Powiat radziejowski,2015,family,100.0
411000,Powiat radziejowski,2015,freedom_sexual,100.0
411000,Powiat radziejowski,2015,life_health,66.7
411000,Powiat radziejowski,2015,property,64.9
411000,Powiat radziejowski,2015,public_safety,99.1
411000,Powiat radziejowski,2015,total,83.6
411000,Powiat radziejowski,2015,traffic,99.1
411000,Powiat radziejowski,2016,criminal,77.7
411000,Powiat radziejowski,2016,economic,78.9
411000,Powiat radziejowski,2016,family,100.0
411000,Powiat radziejowski,2016,freedom_sexual,100.0
411000,Powiat radziejowski,2016,life_health,92.3
411000,Powiat radziejowski,2016,property,69.9
411000,Powiat radziejowski,2016,public_safety,100.0
411000,Powiat radziejowski,2016,total,85.7
411000,Powiat radziejowski,2016,traffic,100.0
411000,Powiat radziejowski,2017,criminal,84.4
411000,Powiat radziejowski,2017,economic,86.1
411000,Powiat radziejowski,2017,family,100.0
411000,Powiat radziejowski,2017,freedom_sexual,100.0
411000,Powiat radziejowski,2017,life_health,100.0
411000,Powiat radziejowski,2017,property,68.9
411000,Powiat radziejowski,2017,public_safety,100.0
411000,Powiat radziejowski,2017,total,90.2
411000,Powiat radziejowski,2017,traffic,100.0
411000,Powiat radziejowski,2018,criminal,77.0
411000,Powiat radziejowski,2018,economic,86.5
411000,Powiat radziejowski,2018,family,100.0
411000,Powiat radziejowski,2018,freedom_sexual,100.0
411000,Powiat radziejowski,2018,life_health,100.0
411000,Powiat radziejowski,2018,property,69.3
411000,Powiat radziejowski,2018,public_safety,100.0
411000,Powiat radziejowski,2018,total,86.4
411000,Powiat radziejowski,2018,traffic,100.0
411000,Powiat radziejowski,2019,criminal,81.6
411000,Powiat radziejowski,2019,economic,75.4
411000,Powiat radziejowski,2019,family,100.0
411000,Powiat radziejowski,2019,freedom_sexual,100.0
411000,Powiat radziejowski,2019,life_health,100.0
411000,Powiat radziejowski,2019,property,63.6
411000,Powiat radziejowski,2019,public_safety,100.0
411000,Powiat radziejowski,2019,total,87.1
411000,Powiat radziejowski,2019,traffic,100.0
411000,Powiat radziejowski,2020,criminal,77.8
411000,Powiat radziejowski,2020,economic,92.6
411000,Powiat radziejowski,2020,family,100.0
411000,Powiat radziejowski,2020,freedom_sexual,94.1
411000,Powiat radziejowski,2020,life_health,100.0
411000,Powiat radziejowski,2020,property,76.7
411000,Powiat radziejowski,2020,public_safety,100.0
411000,Powiat radziejowski,2020,total,89.0
411000,Powiat radziejowski,2020,traffic,100.0
411000,Powiat radziejowski,2021,criminal,82.7
411000,Powiat radziejowski,2021,economic,71.8
411000,Powiat radziejowski,2021,family,100.0
411000,Powiat radziejowski,2021,freedom_sexual,90.0
411000,Powiat radziejowski,2021,life_health,100.0
411000,Powiat radziejowski,2021,property,65.1
411000,Powiat radziejowski,2021,public_safety,100.0
411000,Powiat radziejowski,2021,total,87.9
411000,Powiat radziejowski,2021,traffic,100.0
411000,Powiat radziejowski,2022,criminal,77.1
411000,Powiat radziejowski,2022,economic,57.6
411000,Powiat radziejowski,2022,family,100.0
411000,Powiat radziejowski,2022,freedom_sexual,94.4
411000,Powiat radziejowski,2022,life_health,100.0
411000,Powiat radziejowski,2022,property,59.6
411000,Powiat radziejowski,2022,public_safety,100.0
411000,Powiat radziejowski,2022,total,82.0
411000,Powiat radziejowski,2022,traffic,100.0
411000,Powiat radziejowski,2023,criminal,87.6
411000,Powiat radziejowski,2023,economic,69.0
411000,Powiat radziejowski,2023,family,100.0
411000,Powiat radziejowski,2023,freedom_sexual,88.9
411000,Powiat radziejowski,2023,life_health,100.0
411000,Powiat radziejowski,2023,property,71.7
411000,Powiat radziejowski,2023,public_safety,100.0
411000,Powiat radziejowski,2023,total,86.9
411000,Powiat radziejowski,2023,traffic,100.0
411000,Powiat radziejowski,2024,criminal,85.1
411000,Powiat radziejowski,2024,economic,60.7
411000,Powiat radziejowski,2024,family,100.0
411000,Powiat radziejowski,2024,freedom_sexual,75.0
411000,Powiat radziejowski,2024,life_health,100.0
411000,Powiat radziejowski,2024,property,69.6
411000,Powiat radziejowski,2024,public_safety,100.0
411000,Powiat radziejowski,2024,total,84.3
411000,Powiat radziejowski,2024,traffic,100.0
412000,Powiat rypiński,2013,criminal,76.9
412000,Powiat rypiński,2013,economic,94.6
412000,Powiat rypiński,2013,family,100.0
412000,Powiat rypiński,2013,freedom_sexual,96.7
412000,Powiat rypiński,2013,life_health,94.1
412000,Powiat rypiński,2013,property,61.7
412000,Powiat rypiński,2013,public_safety,100.0
412000,Powiat rypiński,2013,total,87.0
412000,Powiat rypiński,2013,traffic,100.0
412000,Powiat rypiński,2014,criminal,74.7
412000,Powiat rypiński,2014,economic,86.5
412000,Powiat rypiński,2014,family,100.0
412000,Powiat rypiński,2014,freedom_sexual,97.9
412000,Powiat rypiński,2014,life_health,100.0
412000,Powiat rypiński,2014,property,55.9
412000,Powiat rypiński,2014,public_safety,99.1
412000,Powiat rypiński,2014,total,82.5
412000,Powiat rypiński,2014,traffic,99.0
412000,Powiat rypiński,2015,criminal,76.8
412000,Powiat rypiński,2015,economic,87.7
412000,Powiat rypiński,2015,family,100.0
412000,Powiat rypiński,2015,freedom_sexual,100.0
412000,Powiat rypiński,2015,life_health,100.0
412000,Powiat rypiński,2015,property,65.2
412000,Powiat rypiński,2015,public_safety,99.0
412000,Powiat rypiński,2015,total,83.3
412000,Powiat rypiński,2015,traffic,100.0
412000,Powiat rypiński,2016,criminal,84.9
412000,Powiat rypiński,2016,economic,94.6
412000,Powiat rypiński,2016,family,100.0
412000,Powiat rypiński,2016,freedom_sexual,97.4
412000,Powiat rypiński,2016,life_health,70.0
412000,Powiat rypiński,2016,property,85.1
412000,Powiat rypiński,2016,public_safety,99.0
412000,Powiat rypiński,2016,total,89.8
412000,Powiat rypiński,2016,traffic,100.0
412000,Powiat rypiński,2017,criminal,84.0
412000,Powiat rypiński,2017,economic,87.6
412000,Powiat rypiński,2017,family,100.0
412000,Powiat rypiński,2017,freedom_sexual,96.9
412000,Powiat rypiński,2017,life_health,92.3
412000,Powiat rypiński,2017,property,80.6
412000,Powiat rypiński,2017,public_safety,100.0
412000,Powiat rypiński,2017,total,87.7
412000,Powiat rypiński,2017,traffic,100.0
412000,Powiat rypiński,2018,criminal,80.5
412000,Powiat rypiński,2018,economic,80.6
412000,Powiat rypiński,2018,family,99.2
412000,Powiat rypiński,2018,freedom_sexual,88.9
412000,Powiat rypiński,2018,life_health,86.7
412000,Powiat rypiński,2018,property,65.6
412000,Powiat rypiński,2018,public_safety,97.3
412000,Powiat rypiński,2018,total,83.5
412000,Powiat rypiński,2018,traffic,96.8
412000,Powiat rypiński,2019,criminal,82.0
412000,Powiat rypiński,2019,economic,81.3
412000,Powiat rypiński,2019,family,100.0
412000,Powiat rypiński,2019,freedom_sexual,97.1
412000,Powiat rypiński,2019,life_health,90.0
412000,Powiat rypiński,2019,property,69.2
412000,Powiat rypiński,2019,public_safety,97.0
412000,Powiat rypiński,2019,total,84.2
412000,Powiat rypiński,2019,traffic,98.9
412000,Powiat rypiński,2020,criminal,85.4
412000,Powiat rypiński,2020,economic,70.6
412000,Powiat rypiński,2020,family,100.0
412000,Powiat rypiński,2020,freedom_sexual,100.0
412000,Powiat rypiński,2020,life_health,100.0
412000,Powiat rypiński,2020,property,71.4
412000,Powiat rypiński,2020,public_safety,98.9
412000,Powiat rypiński,2020,total,85.5
412000,Powiat rypiński,2020,traffic,100.0
412000,Powiat rypiński,2021,criminal,80.4
412000,Powiat rypiński,2021,economic,59.6
412000,Powiat rypiński,2021,family,100.0
412000,Powiat rypiński,2021,freedom_sexual,96.9
412000,Powiat rypiński,2021,life_health,94.1
412000,Powiat rypiński,2021,property,56.6
412000,Powiat rypiński,2021,public_safety,99.0
412000,Powiat rypiński,2021,total,80.0
412000,Powiat rypiński,2021,traffic,100.0
412000,Powiat rypiński,2022,criminal,79.0
412000,Powiat rypiński,2022,economic,59.7
412000,Powiat rypiński,2022,family,100.0
412000,Powiat rypiński,2022,freedom_sexual,90.0
412000,Powiat rypiński,2022,life_health,92.3
412000,Powiat rypiński,2022,property,54.3
412000,Powiat rypiński,2022,public_safety,100.0
412000,Powiat rypiński,2022,total,79.4
412000,Powiat rypiński,2022,traffic,100.0
412000,Powiat rypiński,2023,criminal,76.6
412000,Powiat rypiński,2023,economic,73.2
412000,Powiat rypiński,2023,family,100.0
412000,Powiat rypiński,2023,freedom_sexual,83.3
412000,Powiat rypiński,2023,life_health,92.3
412000,Powiat rypiński,2023,property,61.1
412000,Powiat rypiński,2023,public_safety,100.0
412000,Powiat rypiński,2023,total,80.8
412000,Powiat rypiński,2023,traffic,100.0
412000,Powiat rypiński,2024,criminal,78.5
412000,Powiat rypiński,2024,economic,82.6
412000,Powiat rypiński,2024,family,100.0
412000,Powiat rypiński,2024,freedom_sexual,92.3
412000,Powiat rypiński,2024,life_health,100.0
412000,Powiat rypiński,2024,property,52.4
412000,Powiat rypiński,2024,public_safety,98.9
412000,Powiat rypiński,2024,total,83.4
412000,Powiat rypiński,2024,traffic,98.8
413000,Powiat sępoleński,2013,criminal,70.2
413000,Powiat sępoleński,2013,economic,87.5
413000,Powiat sępoleński,2013,family,100.0
413000,Powiat sępoleński,2013,freedom_sexual,97.9
413000,Powiat sępoleński,2013,life_health,100.0
413000,Powiat sępoleński,2013,property,54.7
413000,Powiat sępoleński,2013,public_safety,99.0
413000,Powiat sępoleński,2013,total,80.6
413000,Powiat sępoleński,2013,traffic,99.0
413000,Powiat sępoleński,2014,criminal,68.8
413000,Powiat sępoleński,2014,economic,89.8
413000,Powiat sępoleński,2014,family,100.0
413000,Powiat sępoleński,2014,freedom_sexual,91.2
413000,Powiat sępoleński,2014,life_health,94.7
413000,Powiat sępoleński,2014,property,63.8
413000,Powiat sępoleński,2014,public_safety,100.0
413000,Powiat sępoleński,2014,total,78.3
413000,Powiat sępoleński,2014,traffic,100.0
413000,Powiat sępoleński,2015,criminal,57.5
413000,Powiat sępoleński,2015,economic,61.9
413000,Powiat sępoleński,2015,family,100.0
413000,Powiat sępoleński,2015,freedom_sexual,92.6
413000,Powiat sępoleński,2015,life_health,100.0
413000,Powiat sępoleński,2015,property,45.8
413000,Powiat sępoleński,2015,public_safety,99.0
413000,Powiat sępoleński,2015,total,68.8
413000,Powiat sępoleński,2015,traffic,99.0
413000,Powiat sępoleński,2016,criminal,73.6
413000,Powiat sępoleński,2016,economic,74.1
413000,Powiat sępoleński,2016,family,100.0
413000,Powiat sępoleński,2016,freedom_sexual,95.2
413000,Powiat sępoleński,2016,life_health,84.2
413000,Powiat sępoleński,2016,property,54.1
413000,Powiat sępoleński,2016,public_safety,100.0
413000,Powiat sępoleński,2016,total,82.5
413000,Powiat sępoleński,2016,traffic,100.0
413000,Powiat sępoleński,2017,criminal,77.4
413000,Powiat sępoleński,2017,economic,72.9
413000,Powiat sępoleński,2017,family,100.0
413000,Powiat sępoleński,2017,freedom_sexual,95.2
413000,Powiat sępoleński,2017,life_health,100.0
413000,Powiat sępoleński,2017,property,60.3
413000,Powiat sępoleński,2017,public_safety,99.1
413000,Powiat sępoleński,2017,total,81.9
413000,Powiat sępoleński,2017,traffic,99.0
413000,Powiat sępoleński,2018,criminal,83.2
413000,Powiat sępoleński,2018,economic,68.8
413000,Powiat sępoleński,2018,family,100.0
413000,Powiat sępoleński,2018,freedom_sexual,96.4
413000,Powiat sępoleński,2018,life_health,100.0
413000,Powiat sępoleński,2018,property,49.7
413000,Powiat sępoleński,2018,public_safety,98.1
413000,Powiat sępoleński,2018,total,84.7
413000,Powiat sępoleński,2018,traffic,98.0
413000,Powiat sępoleński,2019,criminal,78.6
413000,Powiat sępoleński,2019,economic,72.6
413000,Powiat sępoleński,2019,family,100.0
413000,Powiat sępoleński,2019,freedom_sexual,95.3
413000,Powiat sępoleński,2019,life_health,100.0
413000,Powiat sępoleński,2019,property,59.7
413000,Powiat sępoleński,2019,public_safety,100.0
413000,Powiat sępoleński,2019,total,83.7
413000,Powiat sępoleński,2019,traffic,100.0
413000,Powiat sępoleński,2020,criminal,78.0
413000,Powiat sępoleński,2020,economic,68.6
413000,Powiat sępoleński,2020,family,100.0
413000,Powiat sępoleński,2020,freedom_sexual,90.0
413000,Powiat sępoleński,2020,life_health,90.9
413000,Powiat sępoleński,2020,property,55.8
413000,Powiat sępoleński,2020,public_safety,100.0
413000,Powiat sępoleński,2020,total,80.4
413000,Powiat sępoleński,2020,traffic,100.0
413000,Powiat sępoleński,2021,criminal,75.2
413000,Powiat sępoleński,2021,economic,38.6
413000,Powiat sępoleński,2021,family,100.0
413000,Powiat sępoleński,2021,freedom_sexual,76.0
413000,Powiat sępoleński,2021,life_health,81.3
413000,Powiat sępoleński,2021,property,48.1
413000,Powiat sępoleński,2021,public_safety,98.7
413000,Powiat sępoleński,2021,total,73.5
413000,Powiat sępoleński,2021,traffic,98.7
413000,Powiat sępoleński,2022,criminal,67.5
413000,Powiat sępoleński,2022,economic,56.8
413000,Powiat sępoleński,2022,family,100.0
413000,Powiat sępoleński,2022,freedom_sexual,92.6
413000,Powiat sępoleński,2022,life_health,100.0
413000,Powiat sępoleński,2022,property,54.0
413000,Powiat sępoleński,2022,public_safety,98.8
413000,Powiat sępoleński,2022,total,70.6
413000,Powiat sępoleński,2022,traffic,98.7
413000,Powiat sępoleński,2023,criminal,76.7
413000,Powiat sępoleński,2023,economic,59.4
413000,Powiat sępoleński,2023,family,100.0
413000,Powiat sępoleński,2023,freedom_sexual,88.2
413000,Powiat sępoleński,2023,life_health,100.0
413000,Powiat sępoleński,2023,property,51.2
413000,Powiat sępoleński,2023,public_safety,96.9
413000,Powiat sępoleński,2023,total,75.9
413000,Powiat sępoleński,2023,traffic,100.0
413000,Powiat sępoleński,2024,criminal,81.5
413000,Powiat sępoleński,2024,economic,50.0
413000,Powiat sępoleński,2024,family,100.0
413000,Powiat sępoleński,2024,freedom_sexual,85.0
413000,Powiat sępoleński,2024,life_health,100.0
413000,Powiat sępoleński,2024,property,56.3
413000,Powiat sępoleński,2024,public_safety,98.8
413000,Powiat sępoleński,2024,total,76.1
413000,Powiat sępoleński,2024,traffic,98.6
414000,Powiat świecki,2013,criminal,65.7
414000,Powiat świecki,2013,economic,80.8
414000,Powiat świecki,2013,family,100.0
414000,Powiat świecki,2013,freedom_sexual,93.0
414000,Powiat świecki,2013,life_health,95.0
414000,Powiat świecki,2013,property,57.0
414000,Powiat świecki,2013,public_safety,100.0
414000,Powiat świecki,2013,total,77.9
414000,Powiat świecki,2013,traffic,100.0
414000,Powiat świecki,2014,criminal,62.3
414000,Powiat świecki,2014,economic,82.4
414000,Powiat świecki,2014,family,100.0
414000,Powiat świecki,2014,freedom_sexual,82.9
414000,Powiat świecki,2014,life_health,89.8
414000,Powiat świecki,2014,property,54.5
414000,Powiat świecki,2014,public_safety,99.6
414000,Powiat świecki,2014,total,75.2
414000,Powiat świecki,2014,traffic,100.0
414000,Powiat świecki,2015,criminal,63.4
414000,Powiat świecki,2015,economic,72.9
414000,Powiat świecki,2015,family,100.0
414000,Powiat świecki,2015,freedom_sexual,88.5
414000,Powiat świecki,2015,life_health,90.9
414000,Powiat świecki,2015,property,53.0
414000,Powiat świecki,2015,public_safety,99.6
414000,Powiat świecki,2015,total,73.7
414000,Powiat świecki,2015,traffic,99.5
414000,Powiat świecki,2016,criminal,63.0
414000,Powiat świecki,2016,economic,75.8
414000,Powiat świecki,2016,family,100.0
414000,Powiat świecki,2016,freedom_sexual,90.3
414000,Powiat świecki,2016,life_health,86.7
414000,Powiat świecki,2016,property,58.2
414000,Powiat świecki,2016,public_safety,99.6
414000,Powiat świecki,2016,total,75.6
414000,Powiat świecki,2016,traffic,99.6
414000,Powiat świecki,2017,criminal,66.3
414000,Powiat świecki,2017,economic,75.1
414000,Powiat świecki,2017,family,100.0
414000,Powiat świecki,2017,freedom_sexual,90.3
414000,Powiat świecki,2017,life_health,93.8
414000,Powiat świecki,2017,property,58.1
414000,Powiat świecki,2017,public_safety,99.6
414000,Powiat świecki,2017,total,77.1
414000,Powiat świecki,2017,traffic,99.5
414000,Powiat świecki,2018,criminal,72.6
414000,Powiat świecki,2018,economic,67.2
414000,Powiat świecki,2018,family,100.0
414000,Powiat świecki,2018,freedom_sexual,84.6
414000,Powiat świecki,2018,life_health,94.2
414000,Powiat świecki,2018,property,52.4
414000,Powiat świecki,2018,public_safety,99.6
414000,Powiat świecki,2018,total,77.6
414000,Powiat świecki,2018,traffic,99.6
414000,Powiat świecki,2019,criminal,69.8
414000,Powiat świecki,2019,economic,69.8
414000,Powiat świecki,2019,family,100.0
414000,Powiat świecki,2019,freedom_sexual,89.8
414000,Powiat świecki,2019,life_health,92.3
414000,Powiat świecki,2019,property,56.5
414000,Powiat świecki,2019,public_safety,99.2
414000,Powiat świecki,2019,total,76.5
414000,Powiat świecki,2019,traffic,99.2
414000,Powiat świecki,2020,criminal,69.8
414000,Powiat świecki,2020,economic,56.7
414000,Powiat świecki,2020,family,100.0
414000,Powiat świecki,2020,freedom_sexual,85.2
414000,Powiat świecki,2020,life_health,91.4
414000,Powiat świecki,2020,property,54.6
414000,Powiat świecki,2020,public_safety,99.6
414000,Powiat świecki,2020,total,74.1
414000,Powiat świecki,2020,traffic,99.5
414000,Powiat świecki,2021,criminal,72.2
414000,Powiat świecki,2021,economic,61.8
414000,Powiat świecki,2021,family,100.0
414000,Powiat świecki,2021,freedom_sexual,85.7
414000,Powiat świecki,2021,life_health,96.4
414000,Powiat świecki,2021,property,57.7
414000,Powiat świecki,2021,public_safety,98.2
414000,Powiat świecki,2021,total,74.3
414000,Powiat świecki,2021,traffic,98.0
414000,Powiat świecki,2022,criminal,68.8
414000,Powiat świecki,2022,economic,45.3
414000,Powiat świecki,2022,family,100.0
414000,Powiat świecki,2022,freedom_sexual,95.0
414000,Powiat świecki,2022,life_health,88.0
414000,Powiat świecki,2022,property,48.1
414000,Powiat świecki,2022,public_safety,99.3
414000,Powiat świecki,2022,total,71.8
414000,Powiat świecki,2022,traffic,99.6
414000,Powiat świecki,2023,criminal,74.2
414000,Powiat świecki,2023,economic,43.8
414000,Powiat świecki,2023,family,100.0
414000,Powiat świecki,2023,freedom_sexual,84.6
414000,Powiat świecki,2023,life_health,97.9
414000,Powiat świecki,2023,property,57.5
414000,Powiat świecki,2023,public_safety,99.2
414000,Powiat świecki,2023,total,74.4
414000,Powiat świecki,2023,traffic,99.2
414000,Powiat świecki,2024,criminal,72.1
414000,Powiat świecki,2024,economic,55.2
414000,Powiat świecki,2024,family,100.0
414000,Powiat świecki,2024,freedom_sexual,87.3
414000,Powiat świecki,2024,life_health,88.9
414000,Powiat świecki,2024,property,53.9
414000,Powiat świecki,2024,public_safety,99.4
414000,Powiat świecki,2024,total,71.2
414000,Powiat świecki,2024,traffic,98.9
415000,Powiat toruński,2013,criminal,46.7
415000,Powiat toruński,2013,economic,95.0
415000,Powiat toruński,2013,family,100.0
415000,Powiat toruński,2013,freedom_sexual,74.4
415000,Powiat toruński,2013,life_health,90.6
415000,Powiat toruński,2013,property,59.1
415000,Powiat toruński,2013,public_safety,99.0
415000,Powiat toruński,2013,total,67.2
415000,Powiat toruński,2013,traffic,99.3
415000,Powiat toruński,2014,criminal,57.1
415000,Powiat toruński,2014,economic,89.5
415000,Powiat toruński,2014,family,96.9
415000,Powiat toruński,2014,freedom_sexual,92.2
415000,Powiat toruński,2014,life_health,85.7
415000,Powiat toruński,2014,property,53.5
415000,Powiat toruński,2014,public_safety,99.2
415000,Powiat toruński,2014,total,69.4
415000,Powiat toruński,2014,traffic,100.0
415000,Powiat toruński,2015,criminal,53.8
415000,Powiat toruński,2015,economic,71.3
415000,Powiat toruński,2015,family,98.6
415000,Powiat toruński,2015,freedom_sexual,88.4
415000,Powiat toruński,2015,life_health,81.0
415000,Powiat toruński,2015,property,43.8
415000,Powiat toruński,2015,public_safety,97.4
415000,Powiat toruński,2015,total,68.2
415000,Powiat toruński,2015,traffic,97.8
415000,Powiat toruński,2016,criminal,55.2
415000,Powiat toruński,2016,economic,71.0
415000,Powiat toruński,2016,family,98.4
415000,Powiat toruński,2016,freedom_sexual,83.9
415000,Powiat toruński,2016,life_health,85.2
415000,Powiat toruński,2016,property,40.0
415000,Powiat toruński,2016,public_safety,99.0
415000,Powiat toruński,2016,total,68.6
415000,Powiat toruński,2016,traffic,99.6
415000,Powiat toruński,2017,criminal,62.0
415000,Powiat toruński,2017,economic,94.1
415000,Powiat toruński,2017,family,98.9
415000,Powiat toruński,2017,freedom_sexual,83.8
415000,Powiat toruński,2017,life_health,83.3
415000,Powiat toruński,2017,property,57.4
415000,Powiat toruński,2017,public_safety,99.6
415000,Powiat toruński,2017,total,81.5
415000,Powiat toruński,2017,traffic,99.2
415000,Powiat toruński,2018,criminal,65.3
415000,Powiat toruński,2018,economic,84.5
415000,Powiat toruński,2018,family,100.0
415000,Powiat toruński,2018,freedom_sexual,81.4
415000,Powiat toruński,2018,life_health,91.7
415000,Powiat toruński,2018,property,57.0
415000,Powiat toruński,2018,public_safety,98.0
415000,Powiat toruński,2018,total,75.7
415000,Powiat toruński,2018,traffic,98.6
415000,Powiat toruński,2019,criminal,73.1
415000,Powiat toruński,2019,economic,77.2
415000,Powiat toruński,2019,family,100.0
415000,Powiat toruński,2019,freedom_sexual,77.0
415000,Powiat toruński,2019,life_health,89.7
415000,Powiat toruński,2019,property,56.3
415000,Powiat toruński,2019,public_safety,98.6
415000,Powiat toruński,2019,total,77.9
415000,Powiat toruński,2019,traffic,98.9
415000,Powiat toruński,2020,criminal,67.7
415000,Powiat toruński,2020,economic,63.3
415000,Powiat toruński,2020,family,100.0
415000,Powiat toruński,2020,freedom_sexual,76.5
415000,Powiat toruński,2020,life_health,86.4
415000,Powiat toruński,2020,property,45.8
415000,Powiat toruński,2020,public_safety,97.4
415000,Powiat toruński,2020,total,73.5
415000,Powiat toruński,2020,traffic,97.0
415000,Powiat toruński,2021,criminal,72.5
415000,Powiat toruński,2021,economic,35.3
415000,Powiat toruński,2021,family,100.0
415000,Powiat toruński,2021,freedom_sexual,80.8
415000,Powiat toruński,2021,life_health,84.2
415000,Powiat toruński,2021,property,42.9
415000,Powiat toruński,2021,public_safety,99.3
415000,Powiat toruński,2021,total,72.1
415000,Powiat toruński,2021,traffic,99.2
415000,Powiat toruński,2022,criminal,73.4
415000,Powiat toruński,2022,economic,75.8
415000,Powiat toruński,2022,family,100.0
415000,Powiat toruński,2022,freedom_sexual,92.6
415000,Powiat toruński,2022,life_health,89.5
415000,Powiat toruński,2022,property,63.9
415000,Powiat toruński,2022,public_safety,97.0
415000,Powiat toruński,2022,total,78.0
415000,Powiat toruński,2022,traffic,96.5
415000,Powiat toruński,2023,criminal,73.1
415000,Powiat toruński,2023,economic,37.3
415000,Powiat toruński,2023,family,100.0
415000,Powiat toruński,2023,freedom_sexual,89.2
415000,Powiat toruński,2023,life_health,100.0
415000,Powiat toruński,2023,property,53.7
415000,Powiat toruński,2023,public_safety,97.0
415000,Powiat toruński,2023,total,71.1
415000,Powiat toruński,2023,traffic,97.0
415000,Powiat toruński,2024,criminal,79.1
415000,Powiat toruński,2024,economic,57.5
415000,Powiat toruński,2024,family,100.0
415000,Powiat toruński,2024,freedom_sexual,90.4
415000,Powiat toruński,2024,life_health,100.0
415000,Powiat toruński,2024,property,54.4
415000,Powiat toruński,2024,public_safety,98.5
415000,Powiat toruński,2024,total,76.2
415000,Powiat toruński,2024,traffic,99.4
416000,Powiat tucholski,2013,criminal,68.7
416000,Powiat tucholski,2013,economic,95.8
416000,Powiat tucholski,2013,family,100.0
416000,Powiat tucholski,2013,freedom_sexual,100.0
416000,Powiat tucholski,2013,life_health,88.0
416000,Powiat tucholski,2013,property,60.7
416000,Powiat tucholski,2013,public_safety,100.0
416000,Powiat tucholski,2013,total,83.5
416000,Powiat tucholski,2013,traffic,100.0
416000,Powiat tucholski,2014,criminal,75.3
416000,Powiat tucholski,2014,economic,85.3
416000,Powiat tucholski,2014,family,97.7
416000,Powiat tucholski,2014,freedom_sexual,95.7
416000,Powiat tucholski,2014,life_health,87.5
416000,Powiat tucholski,2014,property,70.3
416000,Powiat tucholski,2014,public_safety,99.1
416000,Powiat tucholski,2014,total,81.8
416000,Powiat tucholski,2014,traffic,99.1
416000,Powiat tucholski,2015,criminal,54.5
416000,Powiat tucholski,2015,economic,81.7
416000,Powiat tucholski,2015,family,100.0
416000,Powiat tucholski,2015,freedom_sexual,92.3
416000,Powiat tucholski,2015,life_health,77.8
416000,Powiat tucholski,2015,property,47.3
416000,Powiat tucholski,2015,public_safety,100.0
416000,Powiat tucholski,2015,total,71.3
416000,Powiat tucholski,2015,traffic,100.0
416000,Powiat tucholski,2016,criminal,64.8
416000,Powiat tucholski,2016,economic,80.7
416000,Powiat tucholski,2016,family,100.0
416000,Powiat tucholski,2016,freedom_sexual,84.6
416000,Powiat tucholski,2016,life_health,100.0
416000,Powiat tucholski,2016,property,51.0
416000,Powiat tucholski,2016,public_safety,100.0
416000,Powiat tucholski,2016,total,77.0
416000,Powiat tucholski,2016,traffic,100.0
416000,Powiat tucholski,2017,criminal,70.6
416000,Powiat tucholski,2017,economic,71.4
416000,Powiat tucholski,2017,family,100.0
416000,Powiat tucholski,2017,freedom_sexual,91.3
416000,Powiat tucholski,2017,life_health,100.0
416000,Powiat tucholski,2017,property,55.1
416000,Powiat tucholski,2017,public_safety,98.8
416000,Powiat tucholski,2017,total,77.5
416000,Powiat tucholski,2017,traffic,98.6
416000,Powiat tucholski,2018,criminal,80.2
416000,Powiat tucholski,2018,economic,78.5
416000,Powiat tucholski,2018,family,100.0
416000,Powiat tucholski,2018,freedom_sexual,94.3
416000,Powiat tucholski,2018,life_health,100.0
416000,Powiat tucholski,2018,property,55.0
416000,Powiat tucholski,2018,public_safety,100.0
416000,Powiat tucholski,2018,total,83.8
416000,Powiat tucholski,2018,traffic,100.0
416000,Powiat tucholski,2019,criminal,75.5
416000,Powiat tucholski,2019,economic,75.0
416000,Powiat tucholski,2019,family,100.0
416000,Powiat tucholski,2019,freedom_sexual,93.1
416000,Powiat tucholski,2019,life_health,92.3
416000,Powiat tucholski,2019,property,53.1
416000,Powiat tucholski,2019,public_safety,100.0
416000,Powiat tucholski,2019,total,81.5
416000,Powiat tucholski,2019,traffic,100.0
416000,Powiat tucholski,2020,criminal,75.8
416000,Powiat tucholski,2020,economic,70.8
416000,Powiat tucholski,2020,family,100.0
416000,Powiat tucholski,2020,freedom_sexual,100.0
416000,Powiat tucholski,2020,life_health,100.0
416000,Powiat tucholski,2020,property,54.3
416000,Powiat tucholski,2020,public_safety,98.8
416000,Powiat tucholski,2020,total,79.1
416000,Powiat tucholski,2020,traffic,98.8
416000,Powiat tucholski,2021,criminal,75.4
416000,Powiat tucholski,2021,economic,60.8
416000,Powiat tucholski,2021,family,100.0
416000,Powiat tucholski,2021,freedom_sexual,89.7
416000,Powiat tucholski,2021,life_health,91.7
416000,Powiat tucholski,2021,property,55.0
416000,Powiat tucholski,2021,public_safety,100.0
416000,Powiat tucholski,2021,total,75.2
416000,Powiat tucholski,2021,traffic,100.0
416000,Powiat tucholski,2022,criminal,66.5
416000,Powiat tucholski,2022,economic,49.1
416000,Powiat tucholski,2022,family,100.0
416000,Powiat tucholski,2022,freedom_sexual,84.6
416000,Powiat tucholski,2022,life_health,100.0
416000,Powiat tucholski,2022,property,43.9
416000,Powiat tucholski,2022,public_safety,100.0
416000,Powiat tucholski,2022,total,66.2
416000,Powiat tucholski,2022,traffic,100.0
416000,Powiat tucholski,2023,criminal,75.2
416000,Powiat tucholski,2023,economic,56.1
416000,Powiat tucholski,2023,family,100.0
